,gender,age,income,user_id,signup_date,signup_year,age_group,income_group,amount,spend_group
440,O,63,89000,441,2015-09-20,2015,4,5,166.59,8
441,M,73,76000,442,2018-04-14,2018,5,4,31.89,3
442,M,47,77000,443,2018-02-11,2018,2,4,62.73,5
443,M,84,82000,444,2016-04-01,2016,5,4,88.76,6
444,M,20,56000,445,2017-09-01,2017,1,2,27.77,3
445,F,24,35000,446,2015-01-18,2015,1,1,41.45,4
446,F,58,71000,447,2017-03-10,2017,3,4,96.07,6
447,M,35,40000,448,2017-09-28,2017,1,1,18.31,2
448,M,57,33000,449,2017-08-06,2017,3,1,11.18,1
449,M,87,55000,450,2015-04-10,2015,5,2,49.17,4
450,F,86,84000,451,2015-05-06,2015,5,4,137.35,7
451,F,57,100000,452,2018-01-17,2018,3,5,98.34,6
452,M,61,112000,453,2017-10-22,2017,4,5,143.43,7
453,M,25,53000,454,2017-10-21,2017,1,2,15.95,2
454,M,38,31000,455,2015-05-13,2015,1,1,46.98,4
455,M,94,50000,456,2014-11-28,2014,5,2,77.21,5
456,M,59,61000,457,2015-12-12,2015,3,3,198.12,9
457,F,49,73000,458,2017-12-31,2017,2,4,0.0,1
458,F,61,72000,459,2016-06-14,2016,4,4,46.66,4
459,M,31,64000,460,2017-11-01,2017,1,3,34.03,3
460,F,75,53000,461,2017-11-02,2017,5,2,77.19,5
461,M,51,65000,462,2018-04-05,2018,2,3,15.73,2
462,M,68,74000,463,2017-12-01,2017,4,4,189.1,9
463,M,86,71000,464,2018-05-24,2018,5,4,15.4,2
464,F,62,117000,465,2018-07-07,2018,4,5,169.6,8
465,M,61,64000,466,2018-06-27,2018,4,3,26.59,3
466,F,63,57000,467,2018-06-27,2018,4,2,27.57,3
467,F,26,52000,468,2017-12-04,2017,1,2,152.89,8
468,F,50,77000,469,2015-11-02,2015,2,4,207.45999999999998,9
469,F,45,93000,470,2017-06-25,2017,2,5,342.16,10
470,F,88,64000,471,2016-02-14,2016,5,3,152.86,8
471,F,50,92000,472,2017-09-08,2017,2,5,77.99,5
472,F,65,119000,473,2017-09-09,2017,4,5,370.27,10
473,M,55,76000,474,2017-07-17,2017,3,4,211.66,9
474,M,71,95000,475,2016-04-06,2016,5,5,220.38,9
475,F,34,46000,476,2015-09-25,2015,1,2,115.3,7
476,M,81,65000,477,2017-08-25,2017,5,3,5.28,1
477,F,65,98000,478,2013-08-22,2013,4,5,119.43,7
478,F,63,62000,479,2018-03-26,2018,4,3,12.65,1
479,M,73,58000,480,2016-05-27,2016,5,3,99.88,6
480,F,84,77000,481,2018-01-25,2018,5,4,58.75,4
481,F,55,62000,482,2018-06-13,2018,3,3,0.0,1
482,M,63,70000,483,2017-09-24,2017,4,3,232.58,9
483,F,24,51000,484,2018-04-16,2018,1,2,142.22,7
484,M,36,74000,485,2013-07-30,2013,1,4,37.12,3
485,M,56,69000,486,2016-06-07,2016,3,3,117.28999999999999,7
486,F,65,119000,487,2017-05-02,2017,4,5,108.74000000000001,6
487,M,75,75000,488,2018-06-23,2018,5,4,0.0,1
488,M,71,114000,489,2016-07-20,2016,5,5,267.96999999999997,10
489,M,71,118000,490,2017-12-24,2017,5,5,93.85,6
490,M,61,39000,491,2017-04-25,2017,4,1,36.69,3
491,O,73,88000,492,2018-03-16,2018,5,5,109.89,6
492,M,19,73000,493,2018-03-21,2018,1,4,93.22999999999999,6
493,F,64,34000,494,2017-07-24,2017,4,1,38.68,3
494,F,66,112000,495,2017-10-20,2017,4,5,193.6,9
495,M,37,59000,496,2018-02-24,2018,1,3,51.14,4
496,M,22,49000,497,2016-12-20,2016,1,2,126.13,7
497,F,54,96000,498,2018-07-19,2018,3,5,96.00999999999999,6
498,M,62,73000,499,2018-01-05,2018,4,4,43.21,4
499,F,50,75000,500,2018-01-06,2018,2,4,221.95,9
500,F,80,87000,501,2017-07-26,2017,5,5,114.72,7
501,M,55,112000,502,2015-09-23,2015,3,5,99.17,6
502,M,40,50000,503,2017-03-03,2017,2,2,79.29,5
503,M,43,52000,504,2015-12-18,2015,2,2,287.3,10
504,M,61,53000,505,2017-02-05,2017,4,2,561.97,10
505,F,32,43000,506,2017-05-31,2017,1,1,192.1,9
506,F,68,32000,507,2017-09-03,2017,4,1,153.65,8
507,F,66,104000,508,2017-08-21,2017,4,5,94.16,6
508,M,36,35000,509,2017-12-26,2017,1,1,13.95,2
509,M,38,60000,510,2017-10-19,2017,1,3,77.77,5
510,F,80,54000,511,2015-07-28,2015,5,2,90.2,6
511,F,82,68000,512,2018-01-23,2018,5,3,244.78,10
512,M,45,74000,513,2015-10-27,2015,2,4,201.45,9
513,M,89,63000,514,2017-10-26,2017,5,3,51.6,4
514,F,45,94000,515,2017-12-07,2017,2,5,46.0,4
515,M,59,35000,516,2018-04-05,2018,3,1,10.22,1
516,M,22,44000,517,2018-03-22,2018,1,1,68.88,5
517,F,67,50000,518,2017-07-14,2017,4,2,332.53000000000003,10
518,F,30,41000,519,2016-12-05,2016,1,1,26.21,3
519,M,56,88000,520,2018-04-02,2018,3,5,0.0,1
520,F,53,100000,521,2016-01-14,2016,3,5,68.50999999999999,5
521,M,32,58000,522,2016-10-28,2016,1,3,157.87,8
522,F,51,73000,523,2016-02-23,2016,2,4,310.62,10
523,F,38,66000,524,2017-12-25,2017,1,3,13.17,2
524,F,52,45000,525,2014-01-13,2014,3,1,33.480000000000004,3
525,M,55,68000,526,2016-09-08,2016,3,3,44.0,4
526,M,81,41000,527,2017-10-09,2017,5,1,8.309999999999999,1
527,M,55,78000,528,2017-11-03,2017,3,4,0.0,1
528,F,51,67000,529,2014-02-02,2014,2,3,72.19,5
529,F,71,74000,530,2015-09-04,2015,5,4,66.96000000000001,5
530,M,45,84000,531,2016-03-03,2016,2,4,154.02,8
531,M,49,71000,532,2015-10-16,2015,2,4,91.0,6
532,M,62,48000,533,2017-09-20,2017,4,2,100.65,6
533,F,65,99000,534,2015-10-16,2015,4,5,199.57999999999998,9
534,F,50,63000,535,2018-01-09,2018,2,3,193.97,9
535,F,20,60000,536,2018-02-03,2018,1,3,17.4,2
536,F,49,31000,537,2018-04-30,2018,2,1,276.35,10
537,M,55,83000,538,2017-09-24,2017,3,4,110.64999999999999,6
538,M,58,54000,539,2014-10-24,2014,3,2,69.18,5
539,F,95,64000,540,2017-09-13,2017,5,3,111.71,6
540,F,83,99000,541,2018-01-12,2018,5,5,135.02,7
541,F,56,70000,542,2016-02-14,2016,3,3,112.12,6
542,M,66,54000,543,2017-05-23,2017,4,2,34.66,3
543,M,87,74000,544,2017-08-08,2017,5,4,8.71,1
544,M,55,89000,545,2016-08-26,2016,3,5,96.47999999999999,6
545,F,52,114000,546,2017-08-01,2017,3,5,132.94,7
546,F,59,83000,547,2016-12-26,2016,3,4,139.5,7
547,F,59,51000,548,2016-05-15,2016,3,2,71.72,5
548,F,49,74000,549,2017-11-28,2017,2,4,26.38,3
549,F,62,46000,550,2014-04-04,2014,4,2,55.980000000000004,4
550,F,56,80000,551,2015-08-26,2015,3,4,232.38,9
551,F,51,97000,552,2017-04-01,2017,2,5,194.82999999999998,9
552,F,47,62000,553,2014-06-08,2014,2,3,108.74,6
553,M,38,96000,554,2016-04-13,2016,1,5,125.47999999999999,7
554,M,43,44000,555,2018-07-09,2018,2,1,23.58,2
555,M,43,72000,556,2016-10-21,2016,2,4,120.73,7
556,M,49,84000,557,2015-11-06,2015,2,4,161.18,8
557,F,36,57000,558,2017-09-25,2017,1,2,91.76,6
558,F,45,58000,559,2016-11-24,2016,2,3,206.49,9
559,M,53,95000,560,2018-06-09,2018,3,5,0.0,1
560,M,43,60000,561,2017-08-06,2017,2,3,183.39,9
561,F,18,67000,562,2017-06-19,2017,1,3,216.34,9
562,M,40,41000,563,2016-06-02,2016,2,1,33.11,3
563,F,83,114000,564,2017-03-21,2017,5,5,101.06,6
564,M,49,65000,565,2018-01-23,2018,2,3,10.58,1
565,F,51,106000,566,2017-03-23,2017,2,5,128.09,7
566,M,25,55000,567,2018-03-29,2018,1,2,18.25,2
567,M,71,55000,568,2018-01-05,2018,5,2,15.41,2
568,M,58,71000,569,2017-09-17,2017,3,4,33.12,3
569,M,53,36000,570,2014-07-12,2014,3,1,29.13,3
570,F,83,93000,571,2017-06-15,2017,5,5,278.88,10
571,M,46,56000,572,2016-03-15,2016,2,2,195.47,9
572,F,69,97000,573,2017-02-25,2017,4,5,345.6,10
573,M,51,73000,574,2017-08-02,2017,2,4,460.52,10
574,M,61,68000,575,2018-02-24,2018,4,3,44.33,4
575,F,81,101000,576,2017-08-04,2017,5,5,217.93,9
576,M,60,41000,577,2018-02-02,2018,4,1,17.1,2
577,M,48,75000,578,2015-09-10,2015,2,4,323.65,10
578,F,48,87000,579,2015-09-23,2015,2,5,193.2,9
579,M,73,63000,580,2014-01-24,2014,5,3,233.54,9
580,F,41,89000,581,2018-02-11,2018,2,5,128.87,7
581,F,39,77000,582,2016-04-02,2016,1,4,231.70000000000002,9
582,M,31,56000,583,2017-10-08,2017,1,2,18.35,2
583,M,38,61000,584,2017-12-15,2017,1,3,18.7,2
584,F,46,36000,585,2017-09-11,2017,2,1,138.71,7
585,M,87,72000,586,2014-11-13,2014,5,4,100.94,6
586,F,53,83000,587,2015-12-14,2015,3,4,163.15,8
587,F,93,48000,588,2013-10-25,2013,5,2,41.84,4
588,M,42,41000,589,2015-08-25,2015,2,1,386.05999999999995,10
589,M,54,79000,590,2015-10-26,2015,3,4,364.89,10
590,M,47,53000,591,2018-07-26,2018,2,2,66.03,5
591,M,75,109000,592,2017-12-03,2017,5,5,18.87,2
592,F,79,61000,593,2018-04-10,2018,5,3,31.05,3
593,F,36,64000,594,2017-10-10,2017,1,3,96.5,6
594,M,30,43000,595,2017-04-09,2017,1,1,47.77,4
595,M,34,50000,596,2013-11-16,2013,1,2,34.6,3
596,F,39,78000,597,2016-01-19,2016,1,4,314.56,10
597,F,52,87000,598,2016-05-23,2016,3,5,141.45,7
598,M,43,34000,599,2016-04-16,2016,2,1,481.07000000000005,10
599,M,75,38000,600,2018-06-24,2018,5,1,12.24,1
600,M,47,40000,601,2017-09-17,2017,2,1,13.64,2
601,F,60,117000,602,2018-04-20,2018,4,5,107.95,6
602,M,31,43000,603,2018-01-23,2018,1,1,10.36,1
603,M,70,35000,604,2018-03-04,2018,5,1,78.41,5
604,F,49,36000,605,2018-01-09,2018,2,1,18.87,2
605,M,48,56000,606,2017-08-16,2017,2,2,23.830000000000002,3
606,M,37,36000,607,2017-12-19,2017,1,1,0.67,1
607,F,67,67000,608,2015-09-29,2015,4,3,131.98000000000002,7
608,M,48,65000,609,2015-07-19,2015,2,3,131.08,7
609,M,69,38000,610,2015-09-20,2015,4,1,146.97,8
610,M,66,32000,611,2017-12-19,2017,4,1,14.47,2
611,M,38,56000,612,2017-09-12,2017,1,2,36.480000000000004,3
612,F,59,90000,613,2017-08-16,2017,3,5,157.84,8
613,M,43,65000,614,2018-04-10,2018,2,3,97.22,6
614,M,43,41000,615,2014-01-28,2014,2,1,43.31,4
615,F,68,108000,616,2017-04-21,2017,4,5,147.87,8
616,M,60,45000,617,2018-04-24,2018,4,1,10.67,1
617,M,53,39000,618,2015-09-25,2015,3,1,71.5,5
618,M,34,50000,619,2018-02-16,2018,1,2,109.61,6
619,M,77,64000,620,2018-03-22,2018,5,3,34.95,3
620,F,88,73000,621,2017-05-11,2017,5,4,294.7,10
621,F,62,88000,622,2018-06-25,2018,4,5,54.019999999999996,4
622,M,63,86000,623,2014-07-31,2014,4,5,100.61,6
623,M,70,99000,624,2017-11-12,2017,5,5,218.85,9
624,M,38,33000,625,2018-04-03,2018,1,1,48.22,4
625,F,44,39000,626,2018-02-17,2018,2,1,22.51,2
626,F,40,50000,627,2018-03-06,2018,2,2,19.66,2
627,M,51,99000,628,2018-03-28,2018,2,5,51.620000000000005,4
628,F,72,60000,629,2013-08-14,2013,5,3,66.46,5
629,M,22,45000,630,2017-09-04,2017,1,1,25.04,3
630,M,72,49000,631,2017-08-19,2017,5,2,4.47,1
631,M,70,37000,632,2017-09-03,2017,5,1,57.72,4
632,M,23,65000,633,2014-07-19,2014,1,3,80.92999999999999,5
633,M,38,75000,634,2018-07-18,2018,1,4,72.4,5
634,F,71,67000,635,2015-10-17,2015,5,3,195.15,9
635,M,50,51000,636,2013-09-27,2013,2,2,488.77,10
636,M,72,35000,637,2014-12-04,2014,5,1,86.45,5
637,M,43,31000,638,2018-03-27,2018,2,1,30.44,3
638,M,63,70000,639,2016-05-10,2016,4,3,75.31,5
639,M,73,46000,640,2018-06-10,2018,5,2,23.84,3
640,M,53,57000,641,2015-12-27,2015,3,2,47.349999999999994,4
641,F,37,57000,642,2018-05-07,2018,1,2,33.53,3
642,M,45,44000,643,2014-10-29,2014,2,1,37.21,3
643,M,59,61000,644,2018-07-02,2018,3,3,32.95,3
644,M,74,51000,645,2016-09-24,2016,5,2,146.87,8
645,M,18,36000,646,2016-10-31,2016,1,1,104.76,6
646,F,94,84000,647,2016-11-30,2016,5,4,32.78,3
647,M,38,33000,648,2016-02-07,2016,1,1,61.51,4
648,F,67,50000,649,2016-09-12,2016,4,2,62.94,5
649,F,46,36000,650,2015-12-29,2015,2,1,105.42,6
650,M,82,41000,651,2017-12-20,2017,5,1,5.57,1
651,M,37,36000,652,2018-07-05,2018,1,1,0.0,1
652,F,65,71000,653,2018-06-04,2018,4,4,43.39,4
653,F,66,34000,654,2017-08-15,2017,4,1,33.58,3
654,F,65,57000,655,2016-10-09,2016,4,2,134.81,7
655,F,54,52000,656,2016-06-13,2016,3,2,116.27,7
656,M,63,113000,657,2017-12-19,2017,4,5,240.79,10
657,F,50,110000,658,2018-03-25,2018,2,5,57.84,4
658,M,64,81000,659,2017-09-21,2017,4,4,67.93,5
659,M,66,50000,660,2017-10-14,2017,4,2,22.95,2
660,F,76,62000,661,2016-12-09,2016,5,3,167.3,8
661,F,56,82000,662,2017-01-04,2017,3,4,155.23,8
662,M,49,75000,663,2017-05-12,2017,2,4,198.91,9
663,F,29,53000,664,2015-10-23,2015,1,2,263.48,10
664,F,51,56000,665,2016-05-17,2016,2,2,523.47,10
665,M,69,68000,666,2018-06-14,2018,4,3,17.82,2
666,M,48,52000,667,2013-08-15,2013,2,2,162.9,8
667,M,25,68000,668,2015-10-27,2015,1,3,74.27,5
668,M,82,78000,669,2015-10-14,2015,5,4,307.27,10
669,F,57,70000,670,2016-09-21,2016,3,3,234.47,9
670,M,50,70000,671,2017-12-24,2017,2,3,160.66,8
671,F,74,72000,672,2018-07-25,2018,5,4,16.98,2
672,F,49,59000,673,2018-06-04,2018,2,3,114.77,7
673,M,80,88000,674,2017-05-03,2017,5,5,137.78,7
674,F,62,81000,675,2016-06-17,2016,4,4,279.16,10
675,M,63,50000,676,2018-07-07,2018,4,2,114.75,7
676,F,54,109000,677,2016-04-24,2016,3,5,78.94,5
677,M,45,55000,678,2018-05-01,2018,2,2,28.71,3
678,F,49,110000,679,2017-12-26,2017,2,5,131.21,7
679,M,61,35000,680,2017-08-02,2017,4,1,76.83,5
680,M,46,46000,681,2017-12-04,2017,2,2,24.57,3
681,M,64,59000,682,2014-07-26,2014,4,3,98.38,6
682,F,69,89000,683,2015-11-20,2015,4,5,233.38,9
683,M,69,64000,684,2015-03-28,2015,4,3,26.490000000000002,3
684,M,66,70000,685,2017-07-01,2017,4,3,159.78,8
685,M,60,56000,686,2014-08-10,2014,4,2,51.92,4
686,F,40,51000,687,2017-11-29,2017,2,2,138.37,7
687,M,74,64000,688,2015-09-22,2015,5,3,135.84,7
688,F,52,31000,689,2015-09-30,2015,3,1,70.03,5
689,F,62,55000,690,2015-08-06,2015,4,2,105.61,6
690,F,61,118000,691,2015-10-10,2015,4,5,417.93,10
691,F,22,55000,692,2017-08-12,2017,1,2,118.89,7
692,M,62,35000,693,2017-03-25,2017,4,1,99.58,6
693,M,23,63000,694,2017-08-31,2017,1,3,29.1,3
694,F,90,104000,695,2016-09-11,2016,5,5,1099.28,10
695,F,72,41000,696,2015-11-02,2015,5,1,451.41,10
696,F,69,93000,697,2016-03-07,2016,4,5,177.34,8
697,F,71,43000,698,2017-11-21,2017,5,1,26.64,3
698,M,32,38000,699,2018-04-22,2018,1,1,24.240000000000002,3
699,M,36,51000,700,2018-03-10,2018,1,2,101.28999999999999,6
700,F,58,38000,701,2018-06-21,2018,3,1,8.76,1
701,M,75,103000,702,2015-11-29,2015,5,5,214.99,9
702,F,58,41000,703,2017-09-29,2017,3,1,43.06,4
703,M,76,69000,704,2017-01-07,2017,5,3,282.8,10
704,F,49,73000,705,2013-10-26,2013,2,4,157.97,8
705,F,57,90000,706,2016-01-03,2016,3,5,203.57,9
706,M,66,74000,707,2018-01-18,2018,4,4,0.0,1
707,M,33,54000,708,2018-01-06,2018,1,2,13.21,2
708,M,54,39000,709,2018-05-23,2018,3,1,178.14,8
709,F,48,82000,710,2016-10-08,2016,2,4,99.52,6
710,F,66,62000,711,2017-02-27,2017,4,3,162.02,8
711,F,46,73000,712,2015-02-21,2015,2,4,86.28,5
712,F,51,91000,713,2017-05-01,2017,2,5,82.05,5
713,F,67,58000,714,2015-08-13,2015,4,3,250.24,10
714,F,28,65000,715,2018-01-20,2018,1,3,34.01,3
715,F,20,55000,716,2017-09-10,2017,1,2,162.1,8
716,M,74,34000,717,2017-08-01,2017,5,1,11.35,1
717,M,67,73000,718,2013-10-19,2013,4,4,71.82,5
718,M,86,55000,719,2017-09-28,2017,5,2,60.76,4
719,M,58,83000,720,2017-09-06,2017,3,4,83.24000000000001,5
720,M,67,41000,721,2017-08-04,2017,4,1,7.33,1
721,F,58,92000,722,2017-02-13,2017,3,5,234.29,9
722,F,54,82000,723,2017-02-11,2017,3,4,202.07,9
723,F,56,55000,724,2016-06-24,2016,3,2,182.56,9
724,M,58,41000,725,2018-04-20,2018,3,1,19.3,2
725,F,56,91000,726,2018-07-20,2018,3,5,46.93,4
726,M,63,61000,727,2018-05-26,2018,4,3,7.970000000000001,1
727,O,48,80000,728,2016-07-29,2016,2,4,104.04,6
728,M,50,59000,729,2018-06-15,2018,2,3,0.0,1
729,M,63,96000,730,2017-08-04,2017,4,5,72.7,5
730,F,79,94000,731,2013-12-07,2013,5,5,231.15,9
731,M,47,92000,732,2018-01-23,2018,2,5,110.97,6
732,M,57,110000,733,2017-06-11,2017,3,5,354.18,10
733,F,63,74000,734,2016-07-28,2016,4,4,193.36,9
734,M,79,64000,735,2018-06-13,2018,5,3,10.2,1
735,M,54,92000,736,2015-08-11,2015,3,5,74.16,5
736,M,53,33000,737,2017-11-18,2017,3,1,105.73,6
737,M,53,96000,738,2017-11-13,2017,3,5,102.03999999999999,6
738,F,70,58000,739,2015-09-14,2015,5,3,126.19,7
739,F,47,77000,740,2016-03-06,2016,2,4,195.44,9
740,M,42,60000,741,2016-04-29,2016,2,3,50.17,4
741,M,61,100000,742,2015-08-29,2015,4,5,1003.4100000000001,10
742,M,30,35000,743,2018-03-05,2018,1,1,30.13,3
743,M,59,108000,744,2017-08-27,2017,3,5,86.31,5
744,M,38,38000,745,2018-06-15,2018,1,1,483.27,10
745,F,72,35000,746,2017-10-14,2017,5,1,6.95,1
746,M,69,36000,747,2015-03-24,2015,4,1,56.74,4
747,M,31,55000,748,2016-09-26,2016,1,2,171.75,8
748,F,58,37000,749,2018-04-13,2018,3,1,133.05,7
749,F,74,61000,750,2018-01-22,2018,5,3,66.91,5
750,M,66,72000,751,2016-03-21,2016,4,4,124.5,7
751,F,65,88000,752,2017-04-21,2017,4,5,166.95,8
752,F,56,83000,753,2016-05-19,2016,3,4,134.14,7
753,M,63,51000,754,2018-04-24,2018,4,2,1.75,1
754,F,38,69000,755,2018-03-22,2018,1,3,265.7,10
755,F,70,78000,756,2017-11-01,2017,5,4,31.44,3
756,F,64,70000,757,2014-12-03,2014,4,3,176.94,8
757,F,43,47000,758,2018-03-16,2018,2,2,55.28,4
758,M,47,69000,759,2016-10-17,2016,2,3,76.23,5
759,M,49,91000,760,2015-09-06,2015,2,5,207.09,9
760,F,64,59000,761,2014-09-10,2014,4,3,28.81,3
761,F,50,67000,762,2015-09-16,2015,2,3,191.51,9
762,O,32,54000,763,2016-12-23,2016,1,2,97.93,6
763,F,56,106000,764,2017-08-20,2017,3,5,198.13,9
764,M,53,69000,765,2016-01-08,2016,3,3,129.59,7
765,M,33,68000,766,2017-09-16,2017,1,3,54.84,4
766,M,25,56000,767,2015-08-29,2015,1,2,91.82,6
767,O,59,73000,768,2017-08-05,2017,3,4,159.53,8
768,F,58,77000,769,2017-12-20,2017,3,4,263.18,10
769,F,73,67000,770,2015-11-11,2015,5,3,174.51,8
770,M,45,52000,771,2017-07-27,2017,2,2,83.34,5
771,F,22,50000,772,2017-10-30,2017,1,2,20.15,2
772,F,50,110000,773,2017-11-14,2017,2,5,166.94,8
773,M,57,33000,774,2017-07-28,2017,3,1,21.59,2
774,M,56,56000,775,2015-08-23,2015,3,2,88.03,6
775,F,68,115000,776,2017-05-02,2017,4,5,101.64,6
776,M,36,67000,777,2018-07-21,2018,1,3,19.08,2
777,M,66,50000,778,2015-03-17,2015,4,2,32.51,3
778,F,68,117000,779,2018-05-18,2018,4,5,116.23,7
779,F,84,68000,780,2018-04-14,2018,5,3,126.38000000000001,7
780,F,74,52000,781,2018-06-17,2018,5,2,15.440000000000001,2
781,F,49,70000,782,2017-11-06,2017,2,3,47.22,4
782,F,30,69000,783,2015-11-24,2015,1,3,882.3699999999999,10
783,F,74,97000,784,2017-08-14,2017,5,5,71.41999999999999,5
784,F,55,57000,785,2018-04-12,2018,3,2,18.7,2
785,M,19,65000,786,2017-01-14,2017,1,3,770.62,10
786,M,69,70000,787,2017-08-17,2017,4,3,19.05,2
787,F,69,34000,788,2018-05-16,2018,4,1,50.22,4
788,M,54,39000,789,2016-04-21,2016,3,1,41.23,4
789,M,25,60000,790,2014-07-11,2014,1,3,53.120000000000005,4
790,F,49,112000,791,2015-09-21,2015,2,5,217.01,9
791,M,55,41000,792,2017-10-22,2017,3,1,12.4,1
792,M,69,72000,793,2014-06-01,2014,4,4,43.02,4
793,M,60,68000,794,2017-11-01,2017,4,3,17.08,2
794,M,40,91000,795,2016-11-21,2016,2,5,235.1,9
795,F,64,59000,796,2017-06-04,2017,4,3,142.64,7
796,M,65,50000,797,2016-06-18,2016,4,2,168.57999999999998,8
797,F,91,37000,798,2017-08-15,2017,5,1,155.14,8
798,M,71,87000,799,2017-05-02,2017,5,5,163.11,8
799,M,57,38000,800,2016-11-14,2016,3,1,22.01,2
800,M,51,93000,801,2015-08-26,2015,2,5,240.04,10
801,M,82,89000,802,2017-10-12,2017,5,5,53.74,4
802,M,60,68000,803,2016-12-27,2016,4,3,234.14,9
803,M,68,71000,804,2017-10-03,2017,4,4,10.28,1
804,M,42,63000,805,2017-06-09,2017,2,3,177.43,8
805,F,65,77000,806,2017-01-29,2017,4,4,71.0,5
806,F,42,53000,807,2017-12-29,2017,2,2,163.0,8
807,M,45,63000,808,2018-05-06,2018,2,3,28.72,3
808,M,64,38000,809,2017-10-03,2017,4,1,103.02,6
809,F,53,32000,810,2017-01-26,2017,3,1,57.09,4
810,F,47,53000,811,2017-10-24,2017,2,2,78.42,5
811,M,92,113000,812,2018-06-01,2018,5,5,78.54,5
812,F,42,48000,813,2016-08-13,2016,2,2,19.67,2
813,M,45,68000,814,2017-10-13,2017,2,3,24.779999999999998,3
814,F,60,47000,815,2018-05-28,2018,4,2,82.0,5
815,M,32,34000,816,2015-10-30,2015,1,1,32.55,3
816,M,63,73000,817,2017-07-01,2017,4,4,193.71,9
817,F,89,81000,818,2017-09-02,2017,5,4,116.49,7
818,F,54,91000,819,2017-07-29,2017,3,5,65.78999999999999,5
819,F,53,95000,820,2018-01-17,2018,3,5,65.6,5
820,M,60,42000,821,2017-10-21,2017,4,1,6.97,1
821,M,21,74000,822,2016-11-14,2016,1,4,928.64,10
822,M,63,58000,823,2017-10-05,2017,4,3,77.53,5
823,F,90,75000,824,2018-01-30,2018,5,4,24.36,3
824,M,47,82000,825,2016-10-17,2016,2,4,171.06,8
825,M,25,46000,826,2014-05-31,2014,1,2,57.64,4
826,M,41,61000,827,2017-05-10,2017,2,3,142.53,7
827,M,22,31000,828,2016-02-26,2016,1,1,77.56,5
828,F,57,51000,829,2016-02-01,2016,3,2,115.59,7
829,F,37,100000,830,2015-09-28,2015,1,5,224.95,9
830,F,65,79000,831,2014-06-16,2014,4,4,244.22,10
831,M,45,32000,832,2018-04-08,2018,2,1,8.15,1
832,M,42,53000,833,2018-06-15,2018,2,2,23.1,2
833,M,19,69000,834,2017-09-15,2017,1,3,112.33,6
834,M,33,51000,835,2017-11-09,2017,1,2,6.98,1
835,F,96,72000,836,2017-11-28,2017,5,4,75.48,5
836,M,46,42000,837,2018-02-21,2018,2,1,17.67,2
837,O,74,61000,838,2015-09-10,2015,5,3,362.69,10
838,F,62,103000,839,2015-11-26,2015,4,5,205.62,9
839,O,55,76000,840,2017-05-04,2017,3,4,248.02,10
840,F,50,92000,841,2016-12-15,2016,2,5,124.37,7
841,M,59,64000,842,2016-04-08,2016,3,3,50.83,4
842,M,73,106000,843,2017-11-30,2017,5,5,272.01,10
843,F,57,89000,844,2016-05-24,2016,3,5,120.77,7
844,M,86,92000,845,2016-02-09,2016,5,5,146.87,8
845,F,74,72000,846,2017-11-30,2017,5,4,222.96,9
846,F,88,71000,847,2017-03-25,2017,5,4,74.81,5
847,M,63,44000,848,2014-08-06,2014,4,1,29.29,3
848,F,49,44000,849,2016-01-23,2016,2,1,131.47,7
849,F,49,115000,850,2018-04-28,2018,2,5,75.14,5
850,M,63,64000,851,2017-09-07,2017,4,3,16.41,2
851,M,25,73000,852,2015-08-08,2015,1,4,370.76,10
852,F,22,36000,853,2018-01-09,2018,1,1,170.18,8
853,F,55,58000,854,2016-06-11,2016,3,3,104.76,6
854,M,67,44000,855,2017-12-13,2017,4,1,19.78,2
855,F,52,71000,856,2018-02-15,2018,3,4,85.62,5
856,M,50,89000,857,2018-06-13,2018,2,5,45.4,4
857,F,42,56000,858,2016-02-02,2016,2,2,92.7,6
858,M,53,78000,859,2015-09-13,2015,3,4,68.49000000000001,5
859,F,70,101000,860,2016-09-07,2016,5,5,232.09,9
860,F,57,111000,861,2015-11-07,2015,3,5,41.4,4
861,M,41,49000,862,2016-01-21,2016,2,2,62.68,5
862,F,62,67000,863,2016-11-01,2016,4,3,236.86,9
863,M,63,90000,864,2018-04-16,2018,4,5,75.27000000000001,5
864,M,53,40000,865,2017-04-23,2017,3,1,162.60999999999999,8
865,M,60,57000,866,2018-05-29,2018,4,2,53.82,4
866,F,90,71000,867,2018-05-31,2018,5,4,85.50999999999999,5
867,M,52,50000,868,2015-10-31,2015,3,2,84.48,5
868,M,28,35000,869,2017-10-03,2017,1,1,2.59,1
869,F,68,76000,870,2018-06-22,2018,4,4,53.550000000000004,4
870,F,43,63000,871,2017-09-28,2017,2,3,116.24,7
871,F,20,47000,872,2014-03-06,2014,1,2,27.799999999999997,3
872,M,52,104000,873,2016-09-26,2016,3,5,281.77,10
873,F,73,75000,874,2018-06-26,2018,5,4,507.32,10
874,M,36,52000,875,2018-03-16,2018,1,2,165.02,8
875,M,28,51000,876,2013-10-29,2013,1,2,51.58,4
876,F,69,84000,877,2016-10-26,2016,4,4,279.48,10
877,F,33,56000,878,2017-09-01,2017,1,2,226.63,9
878,F,39,35000,879,2017-08-18,2017,1,1,5.77,1
879,F,51,84000,880,2017-03-10,2017,2,4,132.07,7
880,M,79,50000,881,2016-01-03,2016,5,2,78.79,5
881,M,40,44000,882,2016-11-05,2016,2,1,17.93,2
882,F,59,109000,883,2015-08-17,2015,3,5,108.02,6
883,M,54,75000,884,2017-08-16,2017,3,4,23.72,2
